x,y,Ag (ppm),Al (%),As (ppm),Ba (ppm),Be (ppm),Bi (ppm),Ca (%),Cd (ppm),Ce (ppm),Co (ppm),Cr (ppm),Cs (ppm),Cu (ppm),Fe (%),Ga (ppm),Hf (ppm),Hg (ppm),In (ppm),K (%),La (ppm),Li (ppm),LREE (ppm),Mg (%),Mn (ppm),Mo (ppm),Nb (ppm),Ni (ppm),P (ppm),Pb (ppm),Rb (ppm),Sb (ppm),Sc (ppm),Sn (ppm),Sr (ppm),Th (ppm),Ti (%),U (ppm),V (ppm),W (ppm),Y (ppm),Zr (ppm),Zn (ppm)
5.430100867235517,6.901130487903829,1.3010299956639813,0.26951294421791633,0.6020599913279624,2.0453229787866576,0.2218487496163564,0.9208187539523752,1.0969100130080565,1.0969100130080565,1.6282867310895144,1.209515014542631,1.662757831681574,0.08092190762392612,1.3891660843645324,0.6201360549737575,0.8129133566428556,0.6777807052660807,2.0,1.6989700043360187,0.638272163982407,1.252853030979893,0.9030899869919435,1.780965029608317,0.769551078621726,2.8530895298518657,0.14266750356873156,0.00877392430750515,1.4578818967339924,2.6748611407378116,1.187520720836463,1.089905111439398,0.38721614328026455,0.6901960800285137,0.146128035678238,1.1430148002540952,0.6627578316815741,1.5228787452803376,0.24412514432750865,1.8195439355418688,1.0,0.9503648543761231,1.0606978403536116,1.6532125137753437
5.417372034852321,6.90005372266232,2.0,0.1366771398795441,0.47712125471966244,2.0170333392987803,0.0,0.8239087409443188,1.3979400086720375,1.154901959985743,1.8611758355130288,1.2227164711475833,1.7853298350107671,0.02530586526477026,1.2380461031287955,0.4608978427565479,0.724275869600789,1.3010299956639813,2.0,1.5228787452803376,0.8239087409443188,1.481442628502305,0.6020599913279624,2.0125841639141506,1.0457574905606752,2.812244696800369,0.1366771398795441,0.07554696139253074,1.1760912590556813,2.1760912590556813,1.0492180226701815,1.187520720836463,0.5686362358410126,0.7781512503836436,0.17609125905568124,0.9867717342662449,0.9493900066449128,1.2218487496163564,0.04139268515822508,1.6434526764861874,1.0,0.8512583487190752,1.0170333392987803,1.380211241711606
5.500778318468132,6.897845283191518,1.154901959985743,0.41830129131974547,0.47712125471966244,2.4800069429571505,0.3010299956639812,0.9208187539523752,0.958607314841775,1.2218487496163564,1.973035440686933,1.1139433523068367,1.9084850188786497,0.2764618041732441,1.545307116465824,0.6693168805661122,1.0530784434834197,0.2218487496163564,1.5228787452803376,1.3979400086720375,1.154901959985743,1.5403294747908738,0.6989700043360189,2.1095110522299323,1.0969100130080565,2.6532125137753435,0.0,0.7972675408307164,1.568201724066995,3.1152775913959014,0.9084850188786497,0.9956351945975499,0.3372421683184259,1.0681858617461617,0.38021124171160603,1.7512791039833422,1.0,0.7958800173440752,0.3053513694466238,2.100370545117563,0.6989700043360187,1.0004340774793186,1.5854607295085006,1.5185139398778875
5.470114881961242,6.899468439021861,1.154901959985743,0.5440680443502757,0.3010299956639812,1.414973347970818,0.2218487496163564,0.6575773191777937,2.0,2.0,2.0149403497929366,0.17609125905568124,1.845098040014257,0.13033376849500614,1.3617278360175928,0.28103336724772754,1.0170333392987803,0.5686362358410126,2.0,1.154901959985743,1.3010299956639813,1.526339277389844,0.3010299956639812,2.1370374547895126,2.0,1.591064607026499,0.8254261177678232,0.4559319556497244,0.8864907251724818,2.3729120029701067,1.287801729930226,0.6627578316815741,0.5376020021010439,0.7160033436347992,0.3222192947339193,0.2304489213782739,0.919078092376074,2.0,0.00860017176191757,1.9138138523837167,0.3979400086720376,1.0930713063760635,1.0453229787866574,0.9542425094393249
5.533674210396434,6.8977636252052275,1.2218487496163564,0.22271647114758325,0.9542425094393249,1.9242792860618816,0.25527250510330607,0.46852108295774486,1.2218487496163564,1.0969100130080565,1.8334658601706924,1.3364597338485296,1.6020599913279623,0.07058107428570728,1.5010592622177514,0.6803355134145632,0.9590413923210935,0.958607314841775,1.6989700043360187,1.5228787452803376,0.8860566476931632,1.4899584794248346,0.47712125471966244,1.9958544798745659,1.2218487496163564,3.083860800866573,0.1549019599857432,0.5086383061657274,1.3979400086720377,2.655138434811382,1.4065401804339552,0.8633228601204559,0.21467016498923297,0.7781512503836436,0.0,0.7160033436347992,0.8450980400142568,2.0,0.060480747381381476,1.7323937598229686,0.6989700043360187,0.9960736544852753,0.6334684555795865,1.6532125137753437
5.403506579805332,6.899168242958452,2.0,0.12710479836480765,0.3010299956639812,1.8864907251724818,0.146128035678238,0.494850021680094,1.3979400086720375,1.6989700043360187,2.5614234057438456,0.7558748556724915,1.6720978579357175,0.4099331233312945,1.1613680022349748,0.3692158574101428,1.0453229787866574,1.0457574905606752,2.0,1.5228787452803376,0.585026652029182,2.215901813204032,0.8450980400142568,2.7231846665539323,0.8860566476931632,2.3560258571931225,0.3372421683184259,0.146128035678238,1.1522883443830565,2.494154594018443,1.1702617153949575,1.4899584794248346,0.431798275933005,0.7993405494535817,0.146128035678238,0.8808135922807914,1.9637878273455553,0.8860566476931632,0.8674674878590515,1.568201724066995,1.0,1.4295908022233017,0.8512583487190752,1.3979400086720377
5.495388907237856,6.900823853615439,1.5228787452803376,0.1938200260161128,0.0,1.6720978579357175,0.3979400086720376,1.2218487496163564,1.3979400086720375,2.0,1.6261349786353887,0.5563025007672873,1.6989700043360187,0.3187587626244128,0.9493900066449128,0.06445798922691845,0.3979400086720376,0.8538719643217619,2.0,1.6989700043360187,0.8860566476931632,1.2833012287035497,0.6989700043360189,1.7887338588277075,1.0,2.110589710299249,0.46852108295774486,0.06069784035361165,1.250420002308894,2.1818435879447726,0.7323937598229685,0.9684829485539351,0.7958800173440752,0.3222192947339193,0.09691001300805639,0.8260748027008264,0.6020599913279624,1.6989700043360187,0.2924298239020636,1.505149978319906,0.6989700043360187,0.60422605308447,0.8633228601204559,1.0791812460476249
5.402780505470822,6.898711801603894,2.0,0.3096301674258988,1.0,2.037426497940624,0.2041199826559248,0.6989700043360187,1.3979400086720375,1.3979400086720375,2.5563989999304226,1.1931245983544616,1.7634279935629373,0.36172783601759284,1.4281347940287887,0.5693739096150459,1.1846914308175989,0.958607314841775,1.6989700043360187,1.2218487496163564,0.721246399047171,2.1360860973840974,0.6989700043360189,2.6962515162374943,1.154901959985743,2.482873583608754,0.3187587626244128,0.11394335230683679,1.130333768495006,2.645422269349092,1.3242824552976926,1.3384564936046048,0.004364805402450088,1.24551266781415,0.43136376415898736,0.6334684555795865,1.8438554226231612,1.154901959985743,0.7678976160180907,1.9867717342662448,0.6989700043360187,1.444513206334043,0.9731278535996987,1.414973347970818
5.395363092460827,6.900583238810736,1.3010299956639813,0.4548448600085102,0.8450980400142568,1.8260748027008264,0.2041199826559248,0.769551078621726,1.0,1.154901959985743,1.6687585417509576,1.4517864355242902,2.012837224705172,0.28330122870354957,1.5854607295085006,0.8312296938670634,1.1430148002540952,0.6989700043360187,1.3010299956639813,1.3979400086720375,1.0969100130080565,1.276461804173244,0.9030899869919435,1.816506437046357,0.958607314841775,2.9360107957152097,0.4089353929735008,0.03151705144606486,1.3783979009481377,2.6138418218760693,0.9867717342662449,1.1139433523068367,0.6777807052660807,1.4563660331290431,0.2304489213782739,0.6627578316815741,0.8325089127062363,0.8538719643217619,0.01703333929878037,2.3502480183341627,0.5228787452803376,1.2284003587030048,0.6232492903979004,1.6334684555795864
5.532242093445977,6.900972533639314,1.0,0.06069784035361165,0.0,2.7403626894942437,0.146128035678238,1.3010299956639813,0.5528419686577808,1.5228787452803376,1.8643924051505887,1.4913616938342726,2.367355921026019,0.18708664335714442,1.5786392099680724,0.8041394323353505,0.8450980400142568,0.15228834438305647,1.6989700043360187,1.3979400086720375,0.638272163982407,1.5820633629117087,0.3010299956639812,2.0468072135537403,0.21467016498923297,3.088844562727004,0.5528419686577808,0.02530586526477026,2.0090257420869104,3.1351326513767748,0.7781512503836436,1.2648178230095364,0.8860566476931632,0.9344984512435677,0.3222192947339193,2.041787318971752,0.8750612633917001,0.38721614328026455,0.10037054511756291,2.03342375548695,1.0,0.9304395947667001,1.9041743682841634,1.6434526764861874
5.514398978000256,6.897743015951861,0.8538719643217619,0.6324572921847242,1.0791812460476249,2.1986570869544226,0.04139268515822508,0.18708664335714442,1.3979400086720375,1.5228787452803376,1.9856509736909491,1.4099331233312946,1.7160033436347992,0.24054924828259971,1.724275869600789,0.8813846567705729,1.1931245983544616,0.46852108295774486,1.3979400086720375,1.0969100130080565,0.619788758288394,1.5717088318086876,0.6989700043360189,2.1272668183188985,1.154901959985743,3.0863598306747484,0.04139268515822508,0.36653154442041347,1.5198279937757189,2.705007959333336,1.678518379040114,1.1367205671564067,0.06069784035361165,0.9867717342662449,0.25527250510330607,0.8573324964312685,1.0755469613925308,1.6989700043360187,0.14301480025409505,1.9731278535996986,0.3010299956639812,1.00774777800074,1.2479732663618066,1.6720978579357175
5.5029116751684715,6.898332384251504,1.3979400086720375,0.9885589568786155,0.8450980400142568,2.1492191126553797,0.0,0.22914798835785583,1.154901959985743,2.0,2.1876335099506936,1.0128372247051722,2.100370545117563,0.6493348587121419,1.7596678446896306,0.9390197764486664,1.4756711883244296,0.1931245983544616,1.6989700043360187,0.9208187539523752,0.5086383061657274,1.6434526764861874,0.9030899869919435,2.2967529176594463,1.0,2.787460474518415,0.26245108973042947,0.19865708695442263,1.6095944092252201,2.7701152947871015,1.546542663478131,1.5198279937757189,0.021189299069938092,1.3443922736851108,0.5910646070264992,0.8633228601204559,1.3263358609287514,1.2218487496163564,0.35793484700045375,2.322219294733919,0.045757490560675115,0.92272545799326,1.7626785637274363,1.724275869600789
5.437035131486818,6.897921267377558,2.0,0.5705429398818975,0.6989700043360189,1.919078092376074,0.43136376415898736,0.638272163982407,1.5228787452803376,1.6989700043360187,2.0611885046620713,1.255272505103306,1.6989700043360187,0.6394864892685861,1.3617278360175928,0.6954816764901974,1.1172712956557642,1.3010299956639813,2.0,1.3010299956639813,0.585026652029182,1.6222140229662954,0.9542425094393249,2.1959826306883583,1.0,2.7641761323903307,0.11918640771920865,0.4653828514484183,1.2671717284030137,2.525044807036845,1.1818435879447726,1.4593924877592308,0.37675070960209955,1.252853030979893,0.5185139398778874,0.6989700043360189,1.2787536009528289,1.0,0.5024271199844327,1.9138138523837167,0.5228787452803376,1.1889284837608534,0.9542425094393249,1.5563025007672873
5.459751235681341,6.901662560692988,1.3979400086720375,0.04921802267018165,0.7781512503836436,2.041392685158225,0.04139268515822508,0.5376020021010439,1.0,1.5228787452803376,1.895588275666263,1.1986570869544226,1.462397997898956,0.1549019599857432,1.421603926869831,0.5965970956264602,0.7634279935629372,0.8538719643217619,1.3979400086720375,1.6989700043360187,0.8538719643217619,1.631443769013172,0.9542425094393249,2.084325995016827,0.8538719643217619,2.7193312869837265,0.4089353929735008,0.36653154442041347,1.3710678622717363,2.791690649020118,1.2988530764097066,1.0293837776852097,0.638272163982407,0.6901960800285137,0.1549019599857432,1.1986570869544226,0.8633228601204559,2.0,0.045757490560675115,1.591064607026499,0.2218487496163564,1.0060379549973173,0.5563025007672873,1.662757831681574
5.5162285491906,6.897856492106911,0.638272163982407,0.5797835966168101,1.1139433523068367,1.8195439355418688,0.146128035678238,0.36653154442041347,1.2218487496163564,1.6989700043360187,1.963740618857884,1.276461804173244,1.8129133566428555,0.30319605742048883,1.5740312677277188,0.8450980400142568,1.1271047983648077,0.619788758288394,1.3979400086720375,1.2218487496163564,0.7958800173440752,1.5921767573958667,0.8450980400142568,2.1175695634638276,1.2218487496163564,3.0565237240791006,0.07188200730612536,0.27572413039921095,1.3926969532596658,2.710963118995276,1.4668676203541096,1.1702617153949575,0.11727129565576427,0.8750612633917001,0.4623979978989561,0.8195439355418687,1.0293837776852097,2.0,0.12710479836480765,1.954242509439325,0.09691001300805639,1.0293837776852097,0.7558748556724915,1.6812412373755872
5.474159423159422,6.898949289898083,1.154901959985743,0.31386722036915343,0.6989700043360189,1.7634279935629373,0.3010299956639812,0.6989700043360187,1.6989700043360187,1.154901959985743,1.4348881208673159,0.8061799739838872,1.5797835966168101,0.3467874862246563,1.2278867046136734,0.6232492903979004,0.7075701760979364,0.9208187539523752,1.3979400086720375,1.6989700043360187,1.0,1.0644579892269184,0.0,1.589055531052344,1.6989700043360187,2.3560258571931225,0.004321373782642578,0.42021640338318983,1.110589710299249,2.3891660843645326,1.1931245983544616,0.6720978579357175,0.4559319556497244,0.6334684555795865,0.2041199826559248,0.7160033436347992,0.7323937598229685,2.0,0.1938200260161128,1.7558748556724915,0.6989700043360187,0.2944662261615929,0.8450980400142568,1.5185139398778875
5.387962574826167,6.901188833546502,1.2218487496163564,0.15836249209524964,0.6989700043360189,1.9138138523837167,0.07918124604762482,0.721246399047171,1.2218487496163564,1.154901959985743,1.5651391519697895,1.1335389083702174,1.4313637641589874,0.4638929889859073,1.2430380486862944,0.4653828514484183,0.785329835010767,1.0457574905606752,1.6989700043360187,1.3979400086720375,0.958607314841775,1.1139433523068367,0.7781512503836436,1.6967057809339172,1.3979400086720375,2.8965262174895554,0.36653154442041347,0.1549019599857432,1.1072099696478683,2.584331224367531,0.9493900066449128,1.2278867046136734,1.0,0.8129133566428556,0.17609125905568124,0.6434526764861874,0.6901960800285137,1.6989700043360187,0.2218487496163564,1.724275869600789,0.5228787452803376,0.9074113607745862,0.43136376415898736,1.5440680443502757
5.491694991993257,6.897560017849457,1.154901959985743,0.47712125471966244,0.6020599913279624,2.8915374576725643,0.5797835966168101,0.958607314841775,0.638272163982407,0.7958800173440752,2.309545003295436,1.2741578492636798,1.9777236052888478,0.414973347970818,1.6138418218760693,0.7759743311293691,1.0969100130080565,0.3098039199714863,1.6989700043360187,1.2218487496163564,0.958607314841775,1.857935264719429,1.146128035678238,2.4410034836484398,1.0,2.459392487759231,0.2576785748691845,1.3147096929551738,1.6646419755561255,3.26030994579492,1.1238516409670858,1.2329961103921538,0.16749108729376366,1.1931245983544616,0.6532125137753437,2.1806992012960347,1.2988530764097066,0.8538719643217619,0.7803173121401513,2.27415784926368,0.6989700043360187,1.147985320683805,1.510545010206612,1.7323937598229686
5.410895277968898,6.8999748300447985,2.0,0.1366771398795441,0.3010299956639812,1.7853298350107671,0.17609125905568124,0.38721614328026455,1.3979400086720375,1.5228787452803376,1.7230449916434452,0.8573324964312685,1.3617278360175928,0.49554433754644844,0.9956351945975499,0.21748394421390627,0.6232492903979004,1.3010299956639813,2.0,1.6989700043360187,0.8860566476931632,1.3463529744506386,0.8450980400142568,1.8753506965792892,1.2218487496163564,2.6766936096248664,0.37675070960209955,0.017728766960431602,0.7634279935629372,2.0492180226701815,1.021189299069938,1.3324384599156054,0.7958800173440752,0.5440680443502757,0.17609125905568124,0.7558748556724915,0.8260748027008264,1.5228787452803376,0.13033376849500614,1.3979400086720377,1.0,0.6304278750250238,0.5797835966168101,1.2041199826559248
5.402438504080393,6.89973390838348,2.0,0.09691001300805639,0.0,1.7323937598229686,0.09691001300805639,0.744727494896694,1.3979400086720375,1.6989700043360187,1.6212801675504147,0.7781512503836436,1.3222192947339193,0.1931245983544616,0.9294189257142927,0.1846914308175988,0.5910646070264992,1.3010299956639813,1.6989700043360187,1.6989700043360187,0.8538719643217619,1.2479732663618066,0.6020599913279624,1.7745899502647944,1.154901959985743,2.6910814921229687,0.494850021680094,0.2924298239020636,0.9344984512435677,2.1492191126553797,0.7323937598229685,1.1958996524092338,0.5686362358410126,0.6334684555795865,0.0,0.6532125137753437,0.8512583487190752,1.3979400086720375,0.01322826573375516,1.3979400086720377,1.0,0.7275412570285564,0.6812412373755872,1.146128035678238
5.446737492782337,6.900062742734707,2.0,0.5024271199844327,0.3010299956639812,1.9867717342662448,0.2304489213782739,0.6777807052660807,1.5228787452803376,1.2218487496163564,2.0409581733842073,0.9542425094393249,2.2810333672477277,0.3159703454569177,1.57287160220048,0.696356388733332,1.2479732663618066,0.6989700043360187,1.2218487496163564,0.9208187539523752,1.3010299956639813,1.7767011839884108,0.3010299956639812,2.229656249667213,1.3979400086720375,2.3242824552976926,0.040958607678906384,0.46834733041215726,1.4653828514484182,2.670245853074124,1.0086001717619175,0.785329835010767,0.4089353929735008,1.290034611362518,0.6020599913279624,0.6127838567197355,1.0293837776852097,1.0969100130080565,0.3074960379132129,2.161368002234975,1.0,1.0751818546186915,1.5550944485783191,1.2787536009528289
5.490042800264223,6.897649520097173,1.0,0.5158738437116791,0.6020599913279624,2.6866362692622934,0.3222192947339193,1.154901959985743,0.13033376849500614,0.7958800173440752,2.671728088239558,1.5289167002776547,2.214843848047698,0.14301480025409505,1.7299742856995557,1.024895960107485,1.187520720836463,0.13076828026902382,1.5228787452803376,1.0,1.0457574905606752,2.356599435724971,0.47712125471966244,2.843170464519898,0.5228787452803376,2.8494194137968996,0.01322826573375516,1.1146109842321732,1.911690158753861,3.9202798946329485,1.1335389083702174,1.1398790864012365,0.1366771398795441,1.469822015978163,0.6434526764861874,2.707314633588708,1.503790683057181,0.4089353929735008,0.5314789170422551,2.3010299956639813,0.6989700043360187,1.3453737305590883,1.720985744153739,1.5797835966168101
5.402264822397349,6.900004792338617,2.0,0.414973347970818,0.6020599913279624,2.3541084391474008,0.6434526764861874,1.0457574905606752,0.9208187539523752,1.6989700043360187,1.9904276584852636,0.919078092376074,1.0413926851582251,0.35793484700045375,0.8692317197309762,0.3053513694466238,1.0253058652647702,1.3010299956639813,2.0,1.6989700043360187,0.3372421683184259,1.7745169657285496,1.0413926851582251,2.196783937737709,0.8239087409443188,2.4785664955938436,0.5528419686577808,0.3053513694466238,0.8920946026904804,2.2355284469075487,1.4517864355242902,1.717670503002262,0.42021640338318983,0.8633228601204559,0.3424226808222063,1.3961993470957363,1.2227164711475833,1.5228787452803376,0.22530928172586284,1.4313637641589874,0.6989700043360187,1.1408221801093106,0.8260748027008264,1.4771212547196624
5.417609516234439,6.900129321473967,2.0,0.022276394711152253,0.6020599913279624,1.9590413923210936,0.3010299956639812,0.5086383061657274,1.2218487496163564,1.2218487496163564,1.7327956982893291,1.2174839442139063,1.5314789170422551,0.49968708261840383,1.2855573090077739,0.5403294747908738,0.7923916894982539,1.3010299956639813,2.0,1.5228787452803376,0.721246399047171,1.3364597338485296,0.8450980400142568,1.8793826371743427,0.9208187539523752,2.88024177589548,0.13033376849500614,0.17026171539495738,1.1430148002540952,2.2833012287035497,1.0086001717619175,1.4771212547196624,0.5528419686577808,0.8920946026904804,0.3010299956639812,0.8129133566428556,0.8195439355418687,1.5228787452803376,0.060480747381381476,1.6434526764861874,0.3979400086720376,0.9863237770507653,0.36172783601759284,1.6334684555795864
5.421324177463862,6.900224088379285,2.0,0.22530928172586284,1.0413926851582251,2.3710678622717363,0.5563025007672873,0.8538719643217619,1.154901959985743,0.769551078621726,1.9862341301349957,1.5670263661590604,1.7403626894942439,0.705007959333336,1.469822015978163,0.693726948923647,1.0530784434834197,1.3010299956639813,1.6989700043360187,1.2218487496163564,0.1804560644581313,1.575187844927661,1.0413926851582251,2.1286577004314147,0.28399665636520083,3.030194785356751,0.16749108729376366,0.09151498112135022,1.3364597338485296,2.6314437690131722,1.1398790864012365,1.9881128402683519,0.638272163982407,1.2810333672477277,0.2787536009528289,1.0043213737826426,1.0374264979406236,0.8538719643217619,0.07918124604762482,1.9637878273455553,0.6989700043360187,1.2727695865517594,0.7993405494535817,1.8129133566428555
